43, 25, 0.6902564102564103, 0.3789505068574836, 0.29023255813953486, 0.0, 0, 1075, 0.5, 0.5
47, 28, 0.5539257369614512, 0.45943093549476527, 0.3829787234042553, 0.0, 0, 1316, 0.5, 0.5
42, 34, 0.49304667519181583, 0.3841873706004141, 0.25770308123249297, 0.0, 0, 1428, 0.5, 0.5
43, 26, 0.4901541813306519, 0.4458377666312003, 0.41055456171735244, 0.0, 0, 1118, 0.5, 0.5
58, 31, 0.5995273711742303, 0.45304605876293713, 0.39098998887652947, 0.0, 0, 1798, 0.5, 0.5
54, 39, 0.5167970167970167, 0.3358000858000858, 0.36894586894586895, 0.0, 0, 2106, 0.5, 0.5
41, 21, 0.4689883070665989, 0.4454908428087839, 0.32636469221835074, 0.0, 0, 861, 0.5, 0.5
54, 38, 0.6009358288770054, 0.33459595959595956, 0.3645224171539961, 0.013157894736842105, 1, 2052, 0.7334307992202729, 0.2575445816186557
44, 39, 0.5103482376209649, 0.45107062359128475, 0.4230769230769231, 0.0, 0, 1716, 0.5, 0.5
39, 39, 0.47783486977986, 0.4012644199284671, 0.3346482577251808, 0.0, 0, 1521, 0.5, 0.5
41, 26, 0.554214402618658, 0.3507394914374676, 0.3527204502814259, 0.0, 0, 1066, 0.5, 0.5
51, 37, 0.5589370883488531, 0.45670621189652333, 0.25225225225225223, 0.0, 0, 1887, 0.5, 0.5
44, 27, 0.47950279046169453, 0.4346513075965131, 0.30723905723905726, 0.0, 0, 1188, 0.5, 0.5
46, 35, 0.522037422037422, 0.4232351080177167, 0.2987577639751553, 0.0, 0, 1610, 0.5, 0.5
48, 35, 0.5414767255216694, 0.3909878277153558, 0.2648809523809524, 0.0, 0, 1680, 0.5, 0.5
45, 32, 0.4865659594095941, 0.4577695776957769, 0.3763888888888889, 0.0, 0, 1440, 0.5, 0.5
51, 27, 0.6136764470097803, 0.4289251053956936, 0.5032679738562091, 0.0, 0, 1377, 0.5, 0.5
46, 22, 0.4939772727272727, 0.42831521739130435, 0.3952569169960474, 0.0, 0, 1012, 0.5, 0.5
