1, 0.7335562987736901, 0.3232118758434548, 0.42438155922038984, 0.41850045372050815, 0.5308924485125858
1, 0.8703703703703703, 0.2995642701525055, 0.35830653804930335, 0.4843641636718996, 0.4065359477124183
1, 0.721244131455399, 0.24439820742637644, 0.4251618122977346, 0.4430714916151809, 0.39015151515151514
1, 0.7133333333333334, 0.29462081128747797, 0.4692640692640692, 0.4505772005772006, 0.42777777777777776
1, 0.6770186335403727, 0.330091533180778, 0.41333597150771667, 0.4124872430383438, 0.4523809523809524
1, 0.75, 0.30261136712749614, 0.4098639455782313, 0.36744142101284955, 0.42857142857142855
1, 0.8285714285714285, 0.3462121212121212, 0.42987486965589156, 0.48233244857332447, 0.6672077922077922
1, 0.6746031746031745, 0.27455357142857145, 0.43675455116133083, 0.4291431261770245, 0.4097222222222222
1, 0.9210526315789473, 0.34, 0.3353658536585366, 0.5395528455284553, 0.5178947368421053
1, 0.8096296296296296, 0.31374269005847955, 0.4235613463626493, 0.4559831990399451, 0.5385964912280702
1, 0.8439153439153438, 0.33121693121693124, 0.4084741423451101, 0.385663082437276, 0.5358024691358024
1, 0.8070436507936507, 0.3504464285714286, 0.4102456728084869, 0.5322969011725293, 0.46064814814814814
1, 0.8627717391304348, 0.317481884057971, 0.4199334319526627, 0.4728180473372781, 0.66015625
1, 0.7683473389355742, 0.3247213779128673, 0.4518339100346021, 0.4586483103879849, 0.5319148936170213
1, 0.7903726708074534, 0.31631277384563533, 0.40671641791044777, 0.49939257202360293, 0.44518272425249167
1, 0.7830357142857143, 0.3067385444743936, 0.4157379518072289, 0.4201182086837918, 0.4893867924528302
1, 0.6736338797814208, 0.3030461574235554, 0.45618932038834953, 0.4178888659367899, 0.43829787234042555
1, 0.7876068376068376, 0.3208041958041958, 0.4372382360187238, 0.4511943156621649, 0.5694444444444444
1, 0.7235959025079477, 0.29777130555907305, 0.43730830572935836, 0.42417645247833924, 0.4260178748758689
1, 0.7672413793103449, 0.3054187192118227, 0.44669117647058826, 0.475140056022409, 0.6071428571428571
1, 0.7654826958105647, 0.3318095838587642, 0.4631630648330059, 0.4435355901465921, 0.5438034188034188
1, 0.7308298319327731, 0.3544474393530997, 0.40091723549488056, 0.4771395453667332, 0.3455188679245283
1, 0.6680139829582696, 0.3199974230124984, 0.4380530973451327, 0.4500037818621889, 0.3779264214046823
1, 0.7557213930348259, 0.29309701492537316, 0.4143262411347518, 0.45303191489361705, 0.39166666666666666
1, 0.68454363757495, 0.33544303797468356, 0.435352851582332, 0.3950440374667971, 0.35583524027459956
1, 0.8385122410546139, 0.3107958732498158, 0.3809887869520897, 0.4772969020077117, 0.39492753623188404
1, 0.8333333333333333, 0.3548148148148148, 0.4428908355795148, 0.48186582809224315, 0.6730158730158731
1, 0.6804743339831059, 0.27159755449229134, 0.44776995305164313, 0.41045134443021764, 0.35858585858585856
1, 0.6888888888888889, 0.2871459694989107, 0.44086378737541526, 0.4406423034330011, 0.44592592592592595
1, 0.7434141201264489, 0.3105453605582838, 0.4434003496503497, 0.429298885077187, 0.5108853410740203
1, 0.8462365591397849, 0.2755102040816326, 0.35175438596491226, 0.493421052631579, 0.41360544217687073
1, 0.7115912208504801, 0.30650037792894935, 0.4540305010893246, 0.453421368547419, 0.5782312925170068
