0, 0.5, 0.5, 0.5786862003780718, 0.6736985125858124
0, 0.5, 0.5, 0.4752380952380953, 0.5195378151260504
0, 0.5, 0.5, 0.4578313253012048, 0.4893209200438116
0, 0.5, 0.5, 0.5220779220779221, 0.6487493987493989
0, 0.5, 0.5, 0.54, 0.6816842105263158
0, 0.5, 0.5, 0.4765625, 0.5974702380952381
0, 0.5, 0.5, 0.5406066536203522, 0.5967465753424658
0, 0.5, 0.5, 0.5158730158730159, 0.5811449579831932
0, 0.5, 0.5, 0.5675299359509886, 0.42
0, 0.5, 0.5, 0.5190016103059581, 0.5628654970760234
0, 0.5, 0.5, 0.5497724687144482, 0.6540386803185438
0, 0.5, 0.5, 0.4028528528528528, 0.300731981981982
0, 0.5, 0.5, 0.5177607913669064, 0.515212829736211
0, 0.5, 0.5, 0.5201238390092879, 0.7192049272116462
0, 0.5, 0.5, 0.4467493584260051, 0.38748085224899037
0, 0.5, 0.5, 0.5246794871794872, 0.5958877600387035
0, 0.5, 0.5, 0.5345588235294118, 0.6998591989987484
0, 0.5, 0.5, 0.5511789924973205, 0.6348655363928676
0, 0.5, 0.5, 0.5157894736842106, 0.6010159651669086
0, 0.5, 0.5, 0.5588235294117647, 0.5974089635854342
0, 0.5, 0.5, 0.5243342516069789, 0.7109821996185632
0, 0.5, 0.5, 0.47767857142857145, 0.5270856616921964
0, 0.5, 0.5, 0.49333950046253466, 0.7695035460992907
0, 0.5, 0.5, 0.5165217391304348, 0.5839130434782609
0, 0.5, 0.5, 0.5209734863474476, 0.6580581889506375
0, 0.5, 0.5, 0.5001089324618736, 0.4715686274509804
0, 0.5, 0.5, 0.5417166866746699, 0.47357609710550885
0, 0.5, 0.5, 0.48107890499194844, 0.7026240667545015
0, 0.5, 0.5, 0.510966810966811, 0.5399230399230399
0, 0.5, 0.5, 0.48371335504886, 0.52839407534878
0, 0.5, 0.5, 0.514080459770115, 0.44607670654468684
0, 0.5, 0.5, 0.5545138888888889, 0.6330994897959183
0, 0.5, 0.5, 0.5351413292589763, 0.5103109012199921
0, 0.5, 0.5, 0.5015479876160991, 0.5758367550080875
0, 0.5, 0.5, 0.5190983606557377, 0.7416325136612022
0, 0.5, 0.5, 0.4508613074204947, 0.5787910683407262
0, 0.5, 0.5, 0.47154017857142855, 0.41964285714285715
0, 0.5, 0.5, 0.48968897903989184, 0.5556896551724138
0, 0.5, 0.5, 0.49519807923169273, 0.5895238095238095
0, 0.5, 0.5, 0.5081796032022277, 0.5692899408284023
0, 0.5, 0.5, 0.5478468899521531, 0.5955961331901182
0, 0.5, 0.5, 0.5387382401770892, 0.47878431948318895
1, 0.90625, 0.24, 0.4611441798941799, 0.5340211640211641
0, 0.5, 0.5, 0.4624423963133641, 0.47915173237753883
0, 0.5, 0.5, 0.5219269102990033, 0.6293023255813953
1, 0.43333333333333335, 0.8522727272727273, 0.4430769230769231, 0.5750000000000001
0, 0.5, 0.5, 0.479739010989011, 0.610426159206647
0, 0.5, 0.5, 0.5727505955653289, 0.4575793729701067
0, 0.5, 0.5, 0.4530060882800609, 0.5380707762557078
0, 0.5, 0.5, 0.5668693009118541, 0.49569402228976694
0, 0.5, 0.5, 0.5709097198201315, 0.43949059415161107
0, 0.5, 0.5, 0.47111992945326275, 0.5353363567649282
0, 0.5, 0.5, 0.4799242424242424, 0.5221818181818182
0, 0.5, 0.5, 0.5302988944997953, 0.5652668213457076
0, 0.5, 0.5, 0.47953648915187375, 0.5451631701631702
0, 0.5, 0.5, 0.5161452065784196, 0.693898916967509
0, 0.5, 0.5, 0.47980308003029537, 0.6937319093721929
0, 0.5, 0.5, 0.47924297924297926, 0.5129349816849816
0, 0.5, 0.5, 0.543958913649025, 0.530891364902507
0, 0.5, 0.5, 0.5197191090934885, 0.5456334231805929
0, 0.5, 0.5, 0.46458333333333335, 0.5737882653061225
0, 0.5, 0.5, 0.5714678394722374, 0.6333545737751346
0, 0.5, 0.5, 0.5254803675856308, 0.6413906142167012
0, 0.5, 0.5, 0.49924012158054715, 0.5767477203647416
0, 0.5, 0.5, 0.5797136038186157, 0.6788305489260144
0, 0.5, 0.5, 0.5189334722945979, 0.7061772214957345
0, 0.5, 0.5, 0.4811231713072204, 0.5099103350637093
0, 0.5, 0.5, 0.4859496124031008, 0.5697674418604651
0, 0.5, 0.5, 0.5249615975422427, 0.597187758478081
1, 0.9117647058823529, 0.3333333333333333, 0.4647058823529412, 0.5372975277067349
0, 0.5, 0.5, 0.4779055690072639, 0.5587923728813559
0, 0.5, 0.5, 0.5005785920925747, 0.5828740844087897
0, 0.5, 0.5, 0.46366782006920415, 0.5125745950554135
0, 0.5, 0.5, 0.4923469387755102, 0.5812305900621118
0, 0.5, 0.5, 0.5244684750733137, 0.4630289065772936
0, 0.5, 0.5, 0.4576502732240437, 0.5229333798395536
0, 0.5, 0.5, 0.4754689754689755, 0.5584099136730716
0, 0.5, 0.5, 0.5327772900204858, 0.6076992088736645
0, 0.5, 0.5, 0.5274213836477988, 0.5096119615521538
0, 0.5, 0.5, 0.5252659574468085, 0.48845631507469445
0, 0.5, 0.5, 0.5198863636363636, 0.5502181818181818
0, 0.5, 0.5, 0.5038011695906432, 0.6078431372549019
0, 0.5, 0.5, 0.4981060606060606, 0.5824242424242425
1, 0.23333333333333334, 0.7596153846153846, 0.476278118609407, 0.5575743275129779
0, 0.5, 0.5, 0.5222381635581063, 0.4689430894308943
0, 0.5, 0.5, 0.5331253713606654, 0.6538855387416088
0, 0.5, 0.5, 0.546639231824417, 0.5593358216097234
0, 0.5, 0.5, 0.49335443037974686, 0.7335567138247704
0, 0.5, 0.5, 0.502647412755716, 0.6171364928181888
0, 0.5, 0.5, 0.5352272727272728, 0.5610530773574252
0, 0.5, 0.5, 0.5291569086651055, 0.5881757935123824
0, 0.5, 0.5, 0.4881927381927382, 0.5848919420347991
0, 0.5, 0.5, 0.5317789291882556, 0.6163644214162348
0, 0.5, 0.5, 0.5335600236546422, 0.6160284338454483
0, 0.5, 0.5, 0.5590981432360743, 0.7157824933687003
0, 0.5, 0.5, 0.5085139318885449, 0.6018378235952836
0, 0.5, 0.5, 0.4808541973490427, 0.5358370152184586
0, 0.5, 0.5, 0.5541795665634675, 0.6743600217864923
0, 0.5, 0.5, 0.5226369257950529, 0.538364462392731
0, 0.5, 0.5, 0.5071951857666143, 0.5372786935286935
