51, 28, 0.49512584190003545, 0.4525373424804165, 0.5644257703081232, 0.09663865546218488, 1, 1428
47, 34, 0.5326924332441079, 0.4870829102415755, 0.5638297872340425, 0.06633291614518148, 1, 1598
54, 38, 0.5127268808965088, 0.4305850436423685, 0.5355750487329435, 0.09844054580896686, 1, 2052
38, 29, 0.5137417324857124, 0.45939919631480935, 0.48729582577132485, 0.17695099818511797, 1, 1102
50, 29, 0.5526033017485592, 0.46858356940509915, 0.4868965517241379, 0.07379310344827586, 1, 1450
57, 38, 0.5334728645863825, 0.4424506761899186, 0.415050784856879, 0.1722068328716528, 1, 2166
44, 27, 0.5822074342945486, 0.45695842270252435, 0.46380471380471383, 0.14898989898989898, 1, 1188
46, 33, 0.4935313015542242, 0.4812196337361405, 0.4598155467720685, 0.19235836627140976, 1, 1518
44, 27, 0.5178326474622771, 0.5178318270423534, 0.4318181818181818, 0.15488215488215487, 1, 1188
49, 26, 0.4903114389415759, 0.42979840337961667, 0.5156985871271585, 0.1043956043956044, 1, 1274
45, 28, 0.5025205058099795, 0.5183147262094631, 0.6634920634920635, 0.0626984126984127, 1, 1260
42, 28, 0.533953722334004, 0.4732180964575331, 0.6641156462585034, 0.07312925170068027, 1, 1176
46, 23, 0.4822485207100592, 0.4852392590686905, 0.6389413988657845, 0.07655954631379962, 1, 1058
50, 40, 0.519748263888889, 0.4972048611111111, 0.576, 0.0745, 1, 2000
41, 33, 0.5309152127333946, 0.478038221940661, 0.5121951219512195, 0.18329637841832963, 1, 1353
44, 30, 0.5086697424067667, 0.49768008807801195, 0.6568181818181819, 0.07878787878787878, 1, 1320
42, 43, 0.5726091747375747, 0.5036515853224083, 0.4440753045404208, 0.0681063122923588, 1, 1806
43, 34, 0.532770201506208, 0.46394946487486927, 0.3953488372093023, 0.15663474692202461, 1, 1462
45, 28, 0.5558220800758115, 0.4869541182974019, 0.4785714285714286, 0.15158730158730158, 1, 1260
41, 31, 0.5352980915385915, 0.4521133954795045, 0.45082612116443743, 0.07317073170731707, 1, 1271
50, 27, 0.558148758313503, 0.49886326194398684, 0.44962962962962966, 0.1362962962962963, 1, 1350
44, 26, 0.5247678018575852, 0.5095341964537011, 0.5646853146853147, 0.08653846153846154, 1, 1144
47, 38, 0.5171600090613909, 0.4720076925425074, 0.3902575587905935, 0.16685330347144456, 1, 1786
41, 28, 0.5595582163501238, 0.4636731049391419, 0.4520905923344948, 0.17770034843205576, 1, 1148
40, 24, 0.5016377209018891, 0.45047989031078617, 0.5697916666666667, 0.08958333333333333, 1, 960
43, 23, 0.5565954310980104, 0.4616870319274734, 0.596562184024267, 0.07077856420626896, 1, 989
39, 32, 0.5354034810126582, 0.5064913988964622, 0.5697115384615384, 0.11137820512820513, 1, 1248
45, 31, 0.5052499562503646, 0.4454289732770746, 0.396415770609319, 0.1813620071684588, 1, 1395
42, 31, 0.5301627521684046, 0.5329449000143864, 0.5084485407066052, 0.16052227342549924, 1, 1302
47, 36, 0.528957693619925, 0.4466234020775714, 0.5774231678486997, 0.06619385342789598, 1, 1692
46, 35, 0.5229597224317393, 0.4581171663376337, 0.5881987577639751, 0.06770186335403727, 1, 1610
48, 33, 0.5179736599815861, 0.4632458168207838, 0.4779040404040404, 0.19570707070707072, 1, 1584
48, 32, 0.49948163507109006, 0.49823262243285943, 0.6868489583333334, 0.08463541666666667, 1, 1536
38, 38, 0.5505917159763314, 0.5037527250077857, 0.5851800554016621, 0.05678670360110803, 1, 1444
39, 35, 0.576485027000491, 0.5083267248215702, 0.42637362637362636, 0.060073260073260075, 1, 1365
35, 32, 0.5591205470737913, 0.5115594329334787, 0.3508928571428571, 0.17410714285714285, 1, 1120
51, 35, 0.5265050665606994, 0.44357631787068097, 0.4028011204481793, 0.1473389355742297, 1, 1785
48, 46, 0.5581000595592615, 0.4902492389649924, 0.49592391304347827, 0.05480072463768116, 1, 2208
50, 34, 0.5239296902192829, 0.49621301775147925, 0.5964705882352941, 0.10411764705882352, 1, 1700
46, 34, 0.5839722405816259, 0.5225451880801173, 0.5690537084398977, 0.055626598465473145, 1, 1564
40, 30, 0.5473700305810397, 0.502408256880734, 0.45416666666666666, 0.16833333333333333, 1, 1200
46, 30, 0.5113031914893617, 0.4682296484736355, 0.5449275362318841, 0.08695652173913043, 1, 1380
40, 41, 0.521239837398374, 0.5186979166666666, 0.5853658536585366, 0.06097560975609756, 1, 1640
50, 26, 0.5260391782130912, 0.4936335403726708, 0.49538461538461537, 0.16307692307692306, 1, 1300
54, 30, 0.5420700783771324, 0.4996286050919522, 0.4462962962962963, 0.14876543209876544, 1, 1620
38, 37, 0.5689130689130689, 0.5022594364699627, 0.49288762446657186, 0.07610241820768136, 1, 1406
48, 33, 0.539000754597085, 0.46446319353429444, 0.48169191919191917, 0.14898989898989898, 1, 1584
47, 37, 0.5474965926916451, 0.4795534141749499, 0.6043703277745831, 0.06728004600345026, 1, 1739
45, 29, 0.500337514766271, 0.47795903570781223, 0.4697318007662835, 0.1486590038314176, 1, 1305
44, 35, 0.5542724663281078, 0.503319516650274, 0.42012987012987013, 0.13376623376623376, 1, 1540
38, 23, 0.5460678751533324, 0.4848622339547929, 0.36498855835240274, 0.2139588100686499, 1, 874
41, 31, 0.5222634508348795, 0.4871034888456491, 0.4240755310778914, 0.14004720692368214, 1, 1271
44, 32, 0.5167551100628931, 0.49217409948542024, 0.45170454545454547, 0.1356534090909091, 1, 1408
37, 27, 0.5197484011525757, 0.4771783168367609, 0.5275275275275275, 0.06706706706706707, 1, 999
49, 48, 0.5578841639581077, 0.4738430583501006, 0.3924319727891156, 0.05144557823129252, 1, 2352
55, 34, 0.5241162580734774, 0.4806160781367393, 0.45294117647058824, 0.1946524064171123, 1, 1870
42, 33, 0.4812927481088916, 0.5024734856573422, 0.48268398268398266, 0.17027417027417027, 1, 1386
42, 26, 0.4766483516483516, 0.484156820622986, 0.48717948717948717, 0.17582417582417584, 1, 1092
50, 37, 0.5256858800548121, 0.4966235167206041, 0.5010810810810811, 0.0681081081081081, 1, 1850
46, 31, 0.5992608965945982, 0.5233916767526301, 0.32748948106591863, 0.22791023842917252, 1, 1426
41, 24, 0.5133152173913044, 0.4944856839872746, 0.46747967479674796, 0.1402439024390244, 1, 984
42, 31, 0.48341534536176417, 0.4855057842345978, 0.543778801843318, 0.09754224270353302, 1, 1302
41, 28, 0.5263516865079365, 0.4910230352303523, 0.5017421602787456, 0.14285714285714285, 1, 1148
48, 30, 0.5564738292011019, 0.5273473370064279, 0.5041666666666667, 0.14375, 1, 1440
47, 35, 0.5113317191283292, 0.4284529390551749, 0.5379939209726444, 0.10273556231003039, 1, 1645
48, 28, 0.5474270353302612, 0.5274865591397849, 0.34598214285714285, 0.23958333333333334, 1, 1344
52, 29, 0.5077597685844162, 0.4949938543480487, 0.4980106100795756, 0.14588859416445624, 1, 1508
51, 29, 0.5708373195790524, 0.5195132335201873, 0.5605138607167005, 0.06964164976335362, 1, 1479
53, 29, 0.5152385928247998, 0.48980369735086715, 0.5152895250487963, 0.17957059206245934, 1, 1537
47, 35, 0.5770154686078253, 0.4833581786149885, 0.47720364741641336, 0.06200607902735562, 1, 1645
47, 35, 0.4897757566253724, 0.48857930261344795, 0.5537993920972645, 0.09057750759878419, 1, 1645
44, 35, 0.5045091779728651, 0.4940959878110716, 0.4649350649350649, 0.1435064935064935, 1, 1540
51, 42, 0.532030703379018, 0.4673598047689257, 0.5401493930905695, 0.09663865546218488, 1, 2142
