1, 0.11231884057971016, 0.7675438596491229, 0.5943353388579862, 0.664868764600797, 0.43821510297482835
1, 0.14166666666666666, 0.7916666666666666, 0.5256410256410257, 0.5142031171442936, 0.40784313725490196
1, 0.17708333333333334, 0.8380681818181818, 0.5344387755102041, 0.487708719851577, 0.3712121212121212
1, 0.19166666666666668, 0.8287037037037037, 0.5706521739130435, 0.630354267310789, 0.3194444444444444
1, 0.10317460317460318, 0.7280701754385965, 0.5708089927420782, 0.6618567794952064, 0.33709273182957394
1, 0.2563025210084034, 0.8109243697478993, 0.5215298885511651, 0.5851908139142181, 0.47959183673469385
0, 0.5, 0.5, 0.563915857605178, 0.5847675786996175, 0.5016233766233766
1, 0.20111111111111113, 0.68375, 0.5639097744360902, 0.574796365914787, 0.30787037037037035
0, 0.5, 0.5, 0.5840235105530324, 0.42015228426395934, 0.4147368421052632
1, 0.17407407407407408, 0.7002923976608187, 0.560233918128655, 0.5536703601108034, 0.4
1, 0.1736111111111111, 0.7458333333333333, 0.5792768959435626, 0.6408818342151675, 0.3888888888888889
0, 0.5, 0.5, 0.4890417940876656, 0.3194762996941896, 0.2523148148148148
1, 0.5321828358208955, 0.41550062189054726, 0.535426267281106, 0.5126728110599078, 0.5651041666666666
1, 0.10784313725490195, 0.7695035460992907, 0.5693933823529411, 0.6859208776595744, 0.32040050062578224
0, 0.5, 0.5, 0.5141369047619048, 0.388687015503876, 0.31893687707641194
1, 0.16015625, 0.7676886792452831, 0.5524338942307693, 0.5889876632801161, 0.49056603773584906
1, 0.14166666666666666, 0.8191489361702128, 0.5756666666666667, 0.6777304964539007, 0.3191489361702128
0, 0.5, 0.5, 0.5754208754208754, 0.6253443526170799, 0.4166666666666667
1, 0.16666666666666666, 0.8081761006289309, 0.551511758118701, 0.5930906820107944, 0.4200595829195631
1, 0.09375, 0.7857142857142857, 0.577247191011236, 0.5918940609951846, 0.5297619047619048
1, 0.10555555555555556, 0.7634615384615385, 0.5780808080808081, 0.678076923076923, 0.2938034188034188
1, 0.24005681818181818, 0.7448542024013722, 0.5337577160493827, 0.5189843931982298, 0.38207547169811323
1, 0.11413043478260869, 0.7916666666666666, 0.5466073781291173, 0.7304778554778555, 0.29431438127090304
1, 0.16666666666666666, 0.7375, 0.5606535947712419, 0.5774019607843137, 0.425
1, 0.18218623481781376, 0.7976588628762542, 0.5654772524531668, 0.6440309506263817, 0.33752860411899316
0, 0.5, 0.5, 0.5468197879858657, 0.4694653556613919, 0.3417874396135266
0, 0.5, 0.5, 0.5714285714285714, 0.4699652777777778, 0.40634920634920635
1, 0.12301587301587302, 0.7418831168831169, 0.5414312617702448, 0.6818181818181818, 0.29797979797979796
1, 0.21746031746031746, 0.6894179894179895, 0.5602316602316603, 0.5368082368082367, 0.3837037037037037
1, 0.1758241758241758, 0.8207547169811321, 0.5262497146770143, 0.5219472593919713, 0.48911465892597966
1, 0.1, 0.7346938775510204, 0.5628205128205129, 0.4525902668759812, 0.35374149659863946
